year,month,quarter,state,fipscode,army_ad,navy_ad,marine_corps_ad,air_force_ad,coast_guard_ad,troops_ad,army_national_guard,army_reserve,navy_reserve,marine_corps_reserve,air_national_guard,air_force_reserve,coast_guard_reserve,total_selected_reserve,army_civilian,navy_civilian,marine_corps_civilian,air_force_civilian,dod_civilian,total_civilian,space_force_ad
2015,December,4,Tennessee,47,318,1446,154,162,153,2233,9624,3748,1210,730,3269,2,46,18629,3204,1195,3,1177,753,6332,NA
2015,December,4,Texas,48,72284,5479,2012,32972,1682,114429,18342,17547,4812,3252,3199,5397,358,52907,25717,1375,31,15741,4578,47442,NA
2015,December,4,Utah,49,165,26,106,3376,0,3673,5373,3116,319,243,1377,1246,0,11674,1817,46,2,11571,1025,14461,NA
2015,December,4,Vermont,50,48,3,5,53,27,136,2820,138,41,0,1078,0,6,4083,299,2,0,276,30,607,NA
2015,December,4,Virginia,51,20257,37250,10880,9343,4254,81984,6965,7883,4756,1403,1239,1234,526,24006,18397,39958,5170,5934,23460,92919,NA
2015,December,4,Washington,53,27313,9899,688,5619,2001,45520,5815,6209,2057,539,1994,1939,413,18966,9437,18783,2,1531,1175,30928,NA
2015,December,4,West Virginia,54,48,5,92,29,67,241,3996,1647,85,97,2152,0,20,7997,1129,4,0,510,49,1692,NA
2015,December,4,Wisconsin,55,356,34,114,77,301,882,7437,3962,383,439,2198,0,74,14493,1779,62,2,514,112,2469,NA
2016,March,1,Alabama,1,4605,108,140,2942,881,8676,10309,5079,402,691,2062,1263,137,19943,17714,102,5,2335,3341,23497,NA
2016,March,1,Alaska,2,10007,47,17,7220,1861,19152,1823,441,59,52,1891,355,45,4666,2233,23,0,2424,328,5008,NA
2016,March,1,Arizona,4,4447,361,5227,8744,7,18786,5105,3462,848,631,2513,1888,1,14448,3905,184,461,3065,1147,8762,NA
2016,March,1,Arkansas,5,114,6,180,3751,20,4071,7124,1997,150,161,1781,529,0,11742,2276,8,0,1042,108,3434,NA
2016,March,1,California,6,7168,40575,53482,17359,4490,123074,14079,16428,7900,4872,4374,7627,914,56194,8812,31550,4459,9918,6201,60940,NA
2016,March,1,Colorado,8,23114,734,213,8451,42,32554,3871,4140,873,398,1575,2838,12,13707,4313,58,3,5611,1493,11478,NA
2016,March,1,Connecticut,9,105,3917,55,33,624,4734,3456,1356,371,251,1127,2,78,6641,523,1115,1,254,632,2525,NA
2016,March,1,Delaware,10,67,15,22,2991,38,3133,1614,513,118,175,960,1585,11,4976,224,2,2,1010,113,1351,NA
2016,March,1,District Of Columbia,11,1634,2537,2207,1661,1559,9598,1447,498,129,383,1208,288,124,4077,1350,10621,45,298,770,13084,NA
2016,March,1,Florida,12,5529,21377,4101,21021,4570,56598,9186,9970,5407,1405,1920,6507,866,35261,3638,11992,251,12194,2128,30203,NA
2016,March,1,Georgia,13,47350,3598,1360,8084,472,60864,10969,7769,1368,937,2652,3033,67,26795,11924,2234,1918,14166,3064,33306,NA
2016,March,1,Hawaii,15,17444,8013,6611,4937,1268,38273,3044,2480,637,66,2016,699,143,9085,5111,9776,639,1774,1273,18573,NA
2016,March,1,Idaho,16,55,31,41,2688,3,2818,2989,767,164,102,1283,24,1,5330,666,58,0,701,54,1479,NA
2016,March,1,Illinois,17,986,13389,347,4132,133,18987,10034,6404,2467,1303,3018,1456,79,24761,6680,1038,15,3478,1193,12404,NA
2016,March,1,Indiana,18,591,83,166,76,31,947,11559,3245,389,562,1858,1504,8,19125,1856,3433,232,879,4188,10588,NA
2016,March,1,Iowa,19,92,21,71,23,36,243,6832,2242,134,117,1667,0,0,10992,910,6,1,444,53,1414,NA
2016,March,1,Kansas,20,15787,80,96,2850,100,18913,4988,2844,115,183,1909,689,23,10751,5441,4,1,989,336,6771,NA
2016,March,1,Kentucky,21,30465,11,79,204,158,30917,6801,4176,229,278,1183,4,64,12735,8563,17,3,280,898,9761,NA
2016,March,1,Louisiana,22,7415,422,661,5089,1209,14796,9629,2003,1177,3564,1497,1442,163,19475,3300,535,272,1504,277,5888,NA
2016,March,1,Maine,23,47,231,22,10,555,865,2125,508,100,144,1049,0,65,3991,305,6134,0,275,756,7470,NA
2016,March,1,Maryland,24,8914,9566,1707,7963,881,29031,4778,5874,3448,486,1711,1726,175,18198,16361,16303,106,2982,8193,43945,NA
2016,March,1,Massachusetts,25,351,390,162,1022,1579,3504,6006,3254,278,839,2142,2356,418,15293,2253,168,5,3152,850,6428,NA
2016,March,1,Michigan,26,451,247,234,102,1084,2118,7515,3193,871,954,2300,1,136,14970,6550,32,9,844,1633,9068,NA
2016,March,1,Minnesota,27,160,175,115,50,127,627,10949,3097,609,465,2210,1330,31,18691,1306,19,2,847,165,2339,NA
2016,March,1,Mississippi,28,496,2441,571,5328,275,9111,9670,1862,622,66,2603,1381,145,16349,3450,2462,0,2375,297,8584,NA
2016,March,1,Missouri,29,9296,334,1733,3904,196,15463,9468,4694,1086,764,2178,1060,90,19340,5407,54,129,1223,671,7484,NA
2016,March,1,Montana,30,59,8,15,3091,0,3173,2630,669,97,56,960,26,0,4438,480,1,0,788,46,1315,NA
2016,March,1,Nebraska,31,176,429,65,5248,19,5937,3410,1264,304,129,905,246,0,6258,1323,45,3,2671,103,4145,NA
2016,March,1,Nevada,32,145,965,52,8921,3,10086,2886,1589,385,194,1138,1137,0,7329,402,297,1,1546,167,2413,NA
2016,March,1,New Hampshire,33,53,274,57,142,272,798,1711,831,251,195,1116,1,17,4122,460,12,3,327,190,992,NA
2016,March,1,New Jersey,34,651,469,297,4189,1493,7099,6214,4103,1184,1083,2371,2252,187,17394,5164,2191,9,2018,627,10009,NA
2016,March,1,New Mexico,35,295,63,59,10835,6,11258,2782,835,195,91,962,226,1,5092,2349,80,0,3553,390,6372,NA
2016,March,1,New York,36,14927,2180,704,362,1037,19210,10312,8020,1651,1887,5516,1195,427,29008,6746,110,31,2175,2018,11080,NA
2016,March,1,North Carolina,37,44167,4142,42492,5844,1654,98299,9912,6504,1084,786,1340,2004,207,21837,10222,4624,2874,1331,2575,21626,NA
2016,March,1,North Dakota,38,19,8,15,6770,0,6812,2988,365,70,59,993,28,0,4503,468,3,1,1091,74,1637,NA
2016,March,1,Ohio,39,478,307,262,5270,390,6707,11255,5653,1229,976,4707,3606,250,27676,1481,105,3,14262,9341,25192,NA
2016,March,1,Oklahoma,40,9607,1309,540,6451,44,17951,6762,2346,460,338,2154,1727,1,13788,5295,103,7,16244,1662,23311,NA
2016,March,1,Oregon,41,114,170,105,138,972,1499,5847,591,492,316,2240,112,122,9720,2218,25,2,633,18,2896,NA
2016,March,1,Pennsylvania,42,985,680,374,218,324,2581,15757,8333,868,1331,3844,1201,123,31457,8018,6107,23,1122,7945,23215,NA
2016,March,1,Rhode Island,44,148,2502,238,66,291,3245,2050,516,690,102,1063,2,42,4465,244,3972,3,216,98,4533,NA
2016,March,1,South Carolina,45,8716,6896,8055,6814,727,31208,9265,4125,594,412,1192,2260,173,18021,3451,3218,739,2051,833,10292,NA
2016,March,1,South Dakota,46,62,7,7,2890,0,2966,2996,360,87,0,1026,26,0,4495,483,1,0,813,49,1346,NA
2016,March,1,Tennessee,47,316,1364,146,153,157,2136,9552,3942,1233,713,3180,2,48,18670,3169,1216,3,1167,748,6303,NA
2016,March,1,Texas,48,71658,5589,1990,34278,1692,115207,18286,17568,4922,3244,3275,5463,362,53120,25714,1373,31,15765,4584,47467,NA
2016,March,1,Utah,49,168,29,94,3554,0,3845,5177,3062,333,238,1275,1178,0,11263,1817,49,2,11716,1045,14629,NA
2016,March,1,Vermont,50,46,4,9,52,29,140,2802,139,43,0,1058,0,2,4044,295,1,0,280,29,605,NA
2016,March,1,Virginia,51,22964,39570,11276,11701,4171,89682,6893,7877,5054,1374,1323,1865,473,24859,18175,39935,5118,5910,23578,92716,NA
2016,March,1,Washington,53,26663,9859,657,5804,1988,44971,5879,6090,2099,553,1977,1983,407,18988,9428,18892,3,1512,1208,31043,NA
2016,March,1,West Virginia,54,63,5,44,31,67,210,3968,1695,80,91,2129,0,22,7985,1132,5,1,502,47,1687,NA
2016,March,1,Wisconsin,55,413,32,123,75,298,941,7404,3888,355,447,2225,0,73,14392,1773,63,2,533,112,2483,NA
2016,June,2,Alabama,1,4503,96,145,2616,811,8171,10246,5048,395,724,2180,1282,129,20004,17878,100,5,2412,3335,23730,NA
2016,June,2,Alaska,2,9918,47,34,7063,1871,18933,1826,429,55,53,1889,320,45,4617,2202,24,0,2407,323,4956,NA
2016,June,2,Arizona,4,4213,382,4704,8852,7,18158,5109,3387,838,631,2487,1975,1,14428,3957,187,468,3058,1164,8834,NA
2016,June,2,Arkansas,5,115,6,172,3453,22,3768,7147,1958,156,161,1721,505,0,11648,2310,8,0,1019,109,3446,NA
2016,June,2,California,6,7087,40433,55034,17182,4561,124297,13939,16458,7909,4933,4354,7749,890,56232,8860,31997,4479,9843,6215,61394,NA
2016,June,2,Colorado,8,22375,742,217,9237,37,32608,3864,3852,880,406,1567,3012,11,13592,4296,60,3,5712,1501,11572,NA
2016,June,2,Connecticut,9,106,3748,61,35,687,4637,3489,1479,376,253,1139,2,99,6837,518,1129,1,258,629,2535,NA
2016,June,2,Delaware,10,68,13,19,2951,39,3090,1562,527,131,171,1071,1589,11,5062,224,2,2,1093,112,1433,NA
2016,June,2,District Of Columbia,11,1593,2505,2190,1634,1668,9590,1433,483,144,378,1210,287,151,4086,1381,10762,45,295,796,13279,NA
2016,June,2,Florida,12,5771,21281,3728,21105,4567,56452,8932,10020,5444,1440,1883,6564,853,35136,3636,12179,258,12293,2152,30518,NA
2016,June,2,Georgia,13,45507,3664,1342,8402,452,59367,10956,7837,1418,789,2721,3070,71,26862,11888,2253,1905,14271,2996,33313,NA
2016,June,2,Hawaii,15,17412,8306,6790,4946,1273,38727,3041,2439,624,56,2257,702,136,9255,5129,9864,649,1802,1291,18735,NA
2016,June,2,Idaho,16,53,36,43,3078,3,3213,2962,763,151,106,1250,24,1,5257,660,59,0,613,55,1387,NA
2016,June,2,Illinois,17,986,13850,369,4174,145,19524,10036,6253,2565,1313,2945,1455,70,24637,6803,1049,19,3506,1205,12582,NA
2016,June,2,Indiana,18,571,75,172,72,27,917,11511,3199,390,576,1810,1543,8,19037,1913,3558,238,887,4232,10828,NA
2016,June,2,Iowa,19,96,21,73,26,34,250,6773,2193,136,120,1743,0,0,10965,928,7,1,459,56,1451,NA
2016,June,2,Kansas,20,16298,68,92,2929,99,19486,4900,2606,105,189,1943,702,21,10466,5515,5,1,1016,343,6880,NA
2016,June,2,Kentucky,21,30422,10,85,195,157,30869,6730,4066,227,277,1196,4,61,12561,8629,17,3,279,849,9777,NA
2016,June,2,Louisiana,22,8304,416,677,4674,1176,15247,9609,1978,1184,3602,1502,1450,160,19485,3309,543,263,1545,286,5946,NA
2016,June,2,Maine,23,47,161,28,10,560,806,2035,497,111,148,1089,0,58,3938,293,6238,0,268,767,7566,NA
2016,June,2,Maryland,24,8933,10276,1853,7985,883,29930,4785,5975,3455,492,1716,1754,166,18343,16417,16443,110,3078,8292,44340,NA
2016,June,2,Massachusetts,25,351,411,176,1024,1613,3575,5968,3224,301,878,2136,2352,403,15262,2284,166,4,3046,853,6353,NA
2016,June,2,Michigan,26,456,252,227,101,1076,2112,7601,3067,857,928,2309,1,126,14889,6589,34,9,871,1673,9176,NA
2016,June,2,Minnesota,27,161,174,119,50,128,632,10958,2983,601,477,2228,1337,31,18615,1316,20,2,766,164,2268,NA
2016,June,2,Mississippi,28,476,2429,522,5735,280,9442,9553,1787,798,73,2566,1392,135,16304,3523,2510,0,2498,306,8837,NA
2016,June,2,Missouri,29,8807,356,1465,3972,191,14791,9381,4726,1116,766,2190,1076,90,19345,5497,54,131,1244,681,7607,NA
2016,June,2,Montana,30,59,7,16,3163,0,3245,2602,690,99,63,972,23,0,4449,480,1,0,798,48,1327,NA
2016,June,2,Nebraska,31,175,413,76,5313,19,5996,3414,1269,300,128,957,253,0,6321,1354,43,4,2696,105,4202,NA
2016,June,2,Nevada,32,154,971,51,8875,2,10053,2791,1610,382,193,1136,1162,0,7274,380,301,1,1551,169,2402,NA
2016,June,2,New Hampshire,33,51,263,54,135,270,773,1590,869,248,203,1117,1,16,4044,465,11,3,337,188,1004,NA
2016,June,2,New Jersey,34,656,466,301,4192,1684,7299,6117,4083,1251,1124,2371,2281,202,17429,5241,2229,9,2053,625,10157,NA
2016,June,2,New Mexico,35,289,64,64,11106,6,11529,2824,827,197,73,965,227,1,5114,2325,87,0,3638,407,6457,NA
2016,June,2,New York,36,15885,2166,694,363,1042,20150,10150,7926,1661,1863,5556,1054,413,28623,6616,114,29,2140,2040,10939,NA
2016,June,2,North Carolina,37,44209,4253,43436,5466,1656,99020,10301,6511,1091,773,1412,1935,198,22221,10327,4722,2873,1303,2511,21736,NA
2016,June,2,North Dakota,38,21,8,14,6806,0,6849,2989,207,67,57,972,30,0,4322,509,3,1,1092,79,1684,NA
2016,June,2,Ohio,39,457,302,260,5216,378,6613,11268,5625,1232,1001,4637,3616,249,27628,1495,106,3,14714,9457,25775,NA
2016,June,2,Oklahoma,40,9224,1320,460,6349,45,17398,6693,2297,450,333,2156,1777,4,13710,5294,104,5,16709,1687,23799,NA
2016,June,2,Oregon,41,113,182,111,141,982,1529,5840,604,486,314,2241,113,114,9712,2305,26,2,650,18,3001,NA
2016,June,2,Pennsylvania,42,897,717,392,208,326,2540,15565,8059,860,1347,3824,1199,117,30971,8162,6249,24,1113,8084,23632,NA
2016,June,2,Rhode Island,44,130,2207,228,56,283,2904,2023,528,582,97,1064,2,42,4338,238,4114,3,218,103,4676,NA
2016,June,2,South Carolina,45,9392,6850,8776,7277,722,33017,9318,4196,604,427,1247,2243,162,18197,3400,3252,741,2032,814,10239,NA
2016,June,2,South Dakota,46,61,7,7,2910,0,2985,2947,360,89,0,1026,22,0,4444,506,1,0,818,47,1372,NA
2016,June,2,Tennessee,47,306,1385,140,159,153,2143,9442,3832,1224,723,3123,2,46,18392,3184,1222,3,1199,688,6296,NA
2016,June,2,Texas,48,70118,5662,2033,35700,1684,115197,18254,17845,4980,3215,3301,5330,346,53271,25648,1399,31,16163,4554,47795,NA
